Module	Section	Sample Name	Source
Samtools	flagstat	Tcells-Day0_CD4_CentralMemory_rep2-GSM5171829-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_CentralMemory_rep2-GSM5171829-GSE168880/186550816/Stats/Tcells-Day0_CD4_CentralMemory_rep2-GSM5171829-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day0_CD4_CentralMemory_rep2-GSM5171829-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_CentralMemory_rep2-GSM5171829-GSE168880/186550816/Stats/Tcells-Day0_CD4_CentralMemory_rep2-GSM5171829-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day0_CD4_CentralMemory_rep2-GSM5171829-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_CentralMemory_rep2-GSM5171829-GSE168880/186550816/Stats/Tcells-Day0_CD4_CentralMemory_rep2-GSM5171829-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_Naive_HA_rep2-GSM5171843-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_HA_rep2-GSM5171843-GSE168880/186550876/Stats/Tcells-Day7_CD4_Naive_HA_rep2-GSM5171843-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_Naive_HA_rep2-GSM5171843-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_HA_rep2-GSM5171843-GSE168880/186550876/Stats/Tcells-Day7_CD4_Naive_HA_rep2-GSM5171843-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_Naive_HA_rep2-GSM5171843-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_HA_rep2-GSM5171843-GSE168880/186550876/Stats/Tcells-Day7_CD4_Naive_HA_rep2-GSM5171843-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_CentralMemory_HA_rep1-GSM5171846-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_HA_rep1-GSM5171846-GSE168880/186550882/Stats/Tcells-Day7_CD8_CentralMemory_HA_rep1-GSM5171846-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_CentralMemory_HA_rep1-GSM5171846-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_HA_rep1-GSM5171846-GSE168880/186550882/Stats/Tcells-Day7_CD8_CentralMemory_HA_rep1-GSM5171846-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_CentralMemory_HA_rep1-GSM5171846-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_HA_rep1-GSM5171846-GSE168880/186550882/Stats/Tcells-Day7_CD8_CentralMemory_HA_rep1-GSM5171846-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_CentralMemory_CD19_rep2-GSM5171837-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_CD19_rep2-GSM5171837-GSE168880/186550864/Stats/Tcells-Day7_CD4_CentralMemory_CD19_rep2-GSM5171837-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_CentralMemory_CD19_rep2-GSM5171837-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_CD19_rep2-GSM5171837-GSE168880/186550864/Stats/Tcells-Day7_CD4_CentralMemory_CD19_rep2-GSM5171837-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_CentralMemory_CD19_rep2-GSM5171837-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_CD19_rep2-GSM5171837-GSE168880/186550864/Stats/Tcells-Day7_CD4_CentralMemory_CD19_rep2-GSM5171837-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_Naive_CD19_rep1-GSM5171856-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_CD19_rep1-GSM5171856-GSE168880/186550838/Stats/Tcells-Day14_CD4_Naive_CD19_rep1-GSM5171856-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_Naive_CD19_rep1-GSM5171856-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_CD19_rep1-GSM5171856-GSE168880/186550838/Stats/Tcells-Day14_CD4_Naive_CD19_rep1-GSM5171856-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_Naive_CD19_rep1-GSM5171856-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_CD19_rep1-GSM5171856-GSE168880/186550838/Stats/Tcells-Day14_CD4_Naive_CD19_rep1-GSM5171856-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_CentralMemory_CD19_rep1-GSM5171860-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_CD19_rep1-GSM5171860-GSE168880/186550846/Stats/Tcells-Day14_CD8_CentralMemory_CD19_rep1-GSM5171860-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_CentralMemory_CD19_rep1-GSM5171860-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_CD19_rep1-GSM5171860-GSE168880/186550846/Stats/Tcells-Day14_CD8_CentralMemory_CD19_rep1-GSM5171860-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_CentralMemory_CD19_rep1-GSM5171860-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_CD19_rep1-GSM5171860-GSE168880/186550846/Stats/Tcells-Day14_CD8_CentralMemory_CD19_rep1-GSM5171860-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880/186550818/Stats/Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880/186550818/Stats/Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880/186550818/Stats/Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_Naive_HA_rep2-GSM5171851-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_HA_rep2-GSM5171851-GSE168880/186550892/Stats/Tcells-Day7_CD8_Naive_HA_rep2-GSM5171851-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_Naive_HA_rep2-GSM5171851-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_HA_rep2-GSM5171851-GSE168880/186550892/Stats/Tcells-Day7_CD8_Naive_HA_rep2-GSM5171851-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_Naive_HA_rep2-GSM5171851-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_HA_rep2-GSM5171851-GSE168880/186550892/Stats/Tcells-Day7_CD8_Naive_HA_rep2-GSM5171851-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day0_CD4_CentralMemory_rep1-GSM5171828-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_CentralMemory_rep1-GSM5171828-GSE168880/186550814/Stats/Tcells-Day0_CD4_CentralMemory_rep1-GSM5171828-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day0_CD4_CentralMemory_rep1-GSM5171828-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_CentralMemory_rep1-GSM5171828-GSE168880/186550814/Stats/Tcells-Day0_CD4_CentralMemory_rep1-GSM5171828-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day0_CD4_CentralMemory_rep1-GSM5171828-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_CentralMemory_rep1-GSM5171828-GSE168880/186550814/Stats/Tcells-Day0_CD4_CentralMemory_rep1-GSM5171828-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_CentralMemory_CD19_rep1-GSM5171852-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_CD19_rep1-GSM5171852-GSE168880/186550830/Stats/Tcells-Day14_CD4_CentralMemory_CD19_rep1-GSM5171852-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_CentralMemory_CD19_rep1-GSM5171852-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_CD19_rep1-GSM5171852-GSE168880/186550830/Stats/Tcells-Day14_CD4_CentralMemory_CD19_rep1-GSM5171852-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_CentralMemory_CD19_rep1-GSM5171852-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_CD19_rep1-GSM5171852-GSE168880/186550830/Stats/Tcells-Day14_CD4_CentralMemory_CD19_rep1-GSM5171852-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_Naive_HA_rep1-GSM5171866-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_HA_rep1-GSM5171866-GSE168880/186550858/Stats/Tcells-Day14_CD8_Naive_HA_rep1-GSM5171866-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_Naive_HA_rep1-GSM5171866-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_HA_rep1-GSM5171866-GSE168880/186550858/Stats/Tcells-Day14_CD8_Naive_HA_rep1-GSM5171866-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_Naive_HA_rep1-GSM5171866-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_HA_rep1-GSM5171866-GSE168880/186550858/Stats/Tcells-Day14_CD8_Naive_HA_rep1-GSM5171866-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_CentralMemory_HA_rep2-GSM5171839-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_HA_rep2-GSM5171839-GSE168880/186550868/Stats/Tcells-Day7_CD4_CentralMemory_HA_rep2-GSM5171839-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_CentralMemory_HA_rep2-GSM5171839-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_HA_rep2-GSM5171839-GSE168880/186550868/Stats/Tcells-Day7_CD4_CentralMemory_HA_rep2-GSM5171839-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_CentralMemory_HA_rep2-GSM5171839-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_HA_rep2-GSM5171839-GSE168880/186550868/Stats/Tcells-Day7_CD4_CentralMemory_HA_rep2-GSM5171839-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_CentralMemory_CD19_rep1-GSM5171844-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_CD19_rep1-GSM5171844-GSE168880/186550878/Stats/Tcells-Day7_CD8_CentralMemory_CD19_rep1-GSM5171844-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_CentralMemory_CD19_rep1-GSM5171844-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_CD19_rep1-GSM5171844-GSE168880/186550878/Stats/Tcells-Day7_CD8_CentralMemory_CD19_rep1-GSM5171844-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD8_CentralMemory_CD19_rep1-GSM5171844-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_CD19_rep1-GSM5171844-GSE168880/186550878/Stats/Tcells-Day7_CD8_CentralMemory_CD19_rep1-GSM5171844-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_Naive_CD19_rep2-GSM5171857-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_CD19_rep2-GSM5171857-GSE168880/186550840/Stats/Tcells-Day14_CD4_Naive_CD19_rep2-GSM5171857-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_Naive_CD19_rep2-GSM5171857-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_CD19_rep2-GSM5171857-GSE168880/186550840/Stats/Tcells-Day14_CD4_Naive_CD19_rep2-GSM5171857-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_Naive_CD19_rep2-GSM5171857-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_CD19_rep2-GSM5171857-GSE168880/186550840/Stats/Tcells-Day14_CD4_Naive_CD19_rep2-GSM5171857-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_Naive_HA_rep1-GSM5171858-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_HA_rep1-GSM5171858-GSE168880/186550842/Stats/Tcells-Day14_CD4_Naive_HA_rep1-GSM5171858-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_Naive_HA_rep1-GSM5171858-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_HA_rep1-GSM5171858-GSE168880/186550842/Stats/Tcells-Day14_CD4_Naive_HA_rep1-GSM5171858-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_Naive_HA_rep1-GSM5171858-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_HA_rep1-GSM5171858-GSE168880/186550842/Stats/Tcells-Day14_CD4_Naive_HA_rep1-GSM5171858-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880/186550856/Stats/Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880/186550856/Stats/Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880/186550856/Stats/Tcells-Day14_CD8_Naive_CD19_rep2-GSM5171865-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880/186550834/Stats/Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880/186550834/Stats/Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880/186550834/Stats/Tcells-Day14_CD4_CentralMemory_HA_rep1-GSM5171854-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880/186550822/Stats/Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880/186550822/Stats/Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880/186550822/Stats/Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880/186550872/Stats/Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880/186550872/Stats/Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880/186550872/Stats/Tcells-Day7_CD4_Naive_CD19_rep2-GSM5171841-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880/186550852/Stats/Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880/186550852/Stats/Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880.noXYM.flagstat.txt
Samtools	flagstat	Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880/186550852/Stats/Tcells-Day14_CD8_CentralMemory_HA_rep2-GSM5171863-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880.chrM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880/186550824/Stats/Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880.chrM.flagstat.txt
Samtools	flagstat	Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880/186550824/Stats/Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880.flagstat.txt
Samtools	flagstat	Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880.noXYM	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880/186550824/Stats/Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880.noXYM.flagstat.txt
